X (miles),Y (miles)
-1772.9207611345005,-655.92559465187
-1782.6554458312205,-650.8634964741169
-1782.6554458312205,-650.8634964741169
-1782.6554458312205,-650.8634964741169
-1788.8853022920966,-653.9780363579357
-1788.8853022920966,-653.9780363579357
-1788.8853022920966,-653.9780363579357
-1798.6195986421974,-649.3054498389695
-1803.6816968199512,-646.5792565740804
-1803.6816968199512,-646.5792565740804
-1803.6816968199512,-646.5792565740804
-1807.575260021344,-654.7562829822713
-1807.575260021344,-654.7562829822713
-1807.575260021344,-654.7562829822713
-1823.9293128377271,-645.8006216031246
-1837.1680490770532,-650.8623314342586
-1837.1680490770532,-650.8623314342586
-1837.1680490770532,-650.8623314342586
-1852.3535669170756,-650.8623314342586
-1852.3535669170756,-650.8623314342586
-1852.3535669170756,-650.8623314342586
-1867.539473103717,-647.7477915504398
-1867.539473103717,-647.7477915504398
-1867.539473103717,-647.7477915504398
-1872.9906945936384,-641.1284234307774
-1880.778209343043,-640.7400768118476
-1880.778209343043,-640.7400768118476
-1880.778209343043,-640.7400768118476
-1882.7238259038827,-634.899732009759
-1882.7238259038827,-634.899732009759
-1882.7238259038827,-634.899732009759
-1893.2371455715572,-630.2271454907927
-1897.9097320905241,-636.4570019516683
-1898.2980787094543,-629.0589988610511
-1905.6964701466911,-625.9444589772323
-1911.9263266075673,-634.900120356379
-1911.9263266075673,-634.900120356379
-1911.9263266075673,-634.900120356379
-1920.1033530157588,-641.9086117882105
-1920.1033530157588,-641.9086117882105
-1920.1033530157588,-641.9086117882105
-1926.333209476635,-637.6255369280311
-1926.333209476635,-637.6255369280311
-1926.333209476635,-637.6255369280311
-1934.1207242260396,-643.466270076739
-1934.1207242260396,-643.466270076739
-1934.1207242260396,-643.466270076739
-1942.687262293018,-641.1284234307795
-1941.910569055158,-655.1461829876795
-1952.8130120350004,-661.376039448555
-1952.8130120350004,-661.376039448555
-1952.8130120350004,-661.376039448555
-1959.4323801546634,-666.0486259675213
-1959.4323801546634,-666.0486259675213
-1959.4323801546634,-666.0486259675213
-1958.2634568316837,-672.6679940871838
-1960.9896500965729,-682.0131671251174
-1962.9352666574125,-691.357951816432
-1969.1651231182886,-701.8712714841071
-1969.1651231182886,-701.8712714841071
-1969.1651231182886,-701.8712714841071
-1969.5534697372188,-706.5438580030733
-1969.5534697372188,-706.5438580030733
-1969.5534697372188,-706.5438580030733
-1957.093368468848,-702.6499064550618
-1948.9163420606567,-702.261559836132
-1953.9784402384103,-709.6595629267492
-1961.376443329028,-716.6684427051986
-1968.385323107478,-720.5620059065911
-1967.608629869618,-728.3495206559952
-1967.608629869618,-728.3495206559952
-1967.608629869618,-728.3495206559952
-1957.873945172898,-735.3584004344445
-1957.873945172898,-735.3584004344445
-1957.873945172898,-735.3584004344445
-1945.0247205923588,-737.3040169952836
-1939.5734991024374,-733.8011304925341
-1932.9541309827744,-738.8632286702872
-1925.9452512043244,-738.4748820513574
-1920.4940297144028,-746.2623968007615
-1892.458898947223,-756.7757164684367
-1899.078267066886,-758.7213330292758
-1896.3520738019968,-766.119724466512
-1886.617777451896,-769.2342643503308
-1886.617777451896,-769.2342643503308
-1886.617777451896,-769.2342643503308
-1881.5556792741422,-777.0217790997348
-1881.5556792741422,-777.0217790997348
-1881.5556792741422,-777.0217790997348
-1876.1044577842208,-777.7984723375954
-1876.1044577842208,-777.7984723375954
-1876.1044577842208,-777.7984723375954
-1875.7161111652906,-795.7097950958877
-1875.7161111652906,-795.7097950958877
-1875.7161111652906,-795.7097950958877
-1866.7604497861444,-798.4359883607767
-1866.7604497861444,-798.4359883607767
-1866.7604497861444,-798.4359883607767
-1871.432647958492,-805.0553564804392
-1871.432647958492,-805.0553564804392
-1871.432647958492,-805.0553564804392
-1865.2027914976159,-810.896089629147
-1873.7689412179752,-819.0727276907201
-1872.6000178949955,-858.3998130965293
-1876.493969443007,-871.2494260236876
-1872.6000178949955,-884.4881622630137
-1866.3701614341194,-894.611970271902
-1870.6532362942994,-904.7357782807903
-1870.6532362942994,-904.7357782807903
-1870.6532362942994,-904.7357782807903
-1872.9910829402581,-908.6293414821828
-1872.9910829402581,-908.6293414821828
-1872.9910829402581,-908.6293414821828
-1871.0454663794185,-916.027732919419
-1871.0454663794185,-916.027732919419
-1871.0454663794185,-916.027732919419
-1862.47892831244,-921.47895440934
-1855.4704368806092,-942.5052053980702
-1848.8510687609462,-944.0624753399795
-1848.8510687609462,-944.0624753399795
-1848.8510687609462,-944.0624753399795
-1844.9571172129347,-940.55958883723
-1844.9571172129347,-940.55958883723
-1844.9571172129347,-940.55958883723
-1837.16960246353,-941.7285121602096
-1822.7627195944624,-948.737003592041
-1818.4796447342824,-955.7458833704903
-1804.8513968361694,-960.8079815482436
-1804.8513968361694,-960.8079815482436
-1804.8513968361694,-960.8079815482436
-1795.1171004860687,-967.427349667906
-1795.1171004860687,-967.427349667906
-1795.1171004860687,-967.427349667906
-1778.7630476696856,-987.2854540268946
-1778.7630476696856,-987.2854540268946
-1778.7630476696856,-987.2854540268946
-1785.7719274481356,-985.7281840849852
-1785.7719274481356,-985.7281840849852
-1785.7719274481356,-985.7281840849852
-1792.7808072265855,-977.9406693355811
-1797.0638820867655,-980.6668626004702
-1793.9493422029461,-987.2862307201327
-1780.7102176170015,-1003.2507718777288
-1775.648507785867,-1025.8346811549873
-1767.8609930364623,-1051.5335186626849
-1769.4182629783716,-1061.2678150127863
-1776.8166544156084,-1061.2678150127863
-1776.8166544156084,-1061.2678150127863
-1776.8166544156084,-1061.2678150127863
-1783.0465108764847,-1065.5508898729656
-1783.0465108764847,-1065.5508898729656
-1783.0465108764847,-1065.5508898729656
-1777.98480104535,-1080.736796059607
-1777.98480104535,-1080.736796059607
-1777.98480104535,-1080.736796059607
-1751.8964518788662,-1100.5949004185957
-1735.3082260512685,-1111.1210355246951
-1716.0353600470073,-1126.5395613360756
-1684.0969574129613,-1145.262140181313
-1655.4626078127717,-1151.3191823967652
-1650.26924847782,-1156.27565029417
-1650.26924847782,-1156.27565029417
-1650.26924847782,-1156.27565029417
-1643.26036869937,-1154.7183803522607
-1643.26036869937,-1154.7183803522607
-1643.26036869937,-1154.7183803522607
-1638.5877821804033,-1152.1863603968363
-1638.5877821804033,-1152.1863603968363
-1638.5877821804033,-1152.1863603968363
-1631.96841406074,-1154.5242070427958
-1631.96841406074,-1154.5242070427958
-1631.96841406074,-1154.5242070427958
-1625.543607597161,-1152.5785904819568
-1625.543607597161,-1152.5785904819568
-1625.543607597161,-1152.5785904819568
-1617.5615311916724,-1157.8352503157937
-1617.5615311916724,-1157.8352503157937
-1617.5615311916724,-1157.8352503157937
-1614.6411646173187,-1159.586693567168
-1614.6411646173187,-1159.586693567168
-1614.6411646173187,-1159.586693567168
-1605.1014299233018,-1154.135472077247
-1598.4820618036385,-1157.4441852705306
-1593.420351972504,-1168.3466282503737
-1593.420351972504,-1168.3466282503737
-1593.420351972504,-1168.3466282503737
-1599.6502084333802,-1163.6744300780265
-1599.6502084333802,-1163.6744300780265
-1599.6502084333802,-1163.6744300780265
-1604.322794952347,-1161.5346402077214
-1611.9157480456677,-1171.4638865605257
-1621.6500443957686,-1169.1260399145665
-1621.6500443957686,-1169.1260399145665
-1621.6500443957686,-1169.1260399145665
-1628.2694125154317,-1170.1007899280812
-1628.2694125154317,-1170.1007899280812
-1628.2694125154317,-1170.1007899280812
-1631.7722990181805,-1176.5255963916597
-1631.7722990181805,-1176.5255963916597
-1631.7722990181805,-1176.5255963916597
-1642.869303654107,-1179.6401362754787
-1642.869303654107,-1179.6401362754787
-1642.869303654107,-1179.6401362754787
-1648.9049868055183,-1188.2066743424564
-1648.9049868055183,-1188.2066743424564
-1648.9049868055183,-1188.2066743424564
-1661.3646997272706,-1196.9673857189
-1661.3646997272706,-1196.9673857189
-1661.3646997272706,-1196.9673857189
-1662.727796359715,-1215.85229345085
-1662.727796359715,-1215.85229345085
-1662.727796359715,-1215.85229345085
-1650.8517684062151,-1240.7724959875918
-1650.8517684062151,-1240.7724959875918
-1650.8517684062151,-1240.7724959875918
-1639.3652521115018,-1254.4007438857047
-1639.3652521115018,-1254.4007438857047
-1639.3652521115018,-1254.4007438857047
-1618.1440511200688,-1247.7813757660422
-1618.1440511200688,-1247.7813757660422
-1618.1440511200688,-1247.7813757660422
-1602.1795099624726,-1249.9211656363473
-1602.1795099624726,-1249.9211656363473
-1602.1795099624726,-1249.9211656363473
-1593.8079218981973,-1254.9832638141004
-1593.8079218981973,-1254.9832638141004
-1593.8079218981973,-1254.9832638141004
-1575.312525825034,-1262.9653402195895
-1575.312525825034,-1262.9653402195895
-1575.312525825034,-1262.9653402195895
-1558.1802263843156,-1281.8502479515396
-1558.1802263843156,-1281.8502479515396
-1558.1802263843156,-1281.8502479515396
-1543.578393512545,-1297.6198391064327
-1527.224729042781,-1329.9380447337926
-1524.8868823968223,-1341.2299993724225
-1524.8868823968223,-1341.2299993724225
-1524.8868823968223,-1341.2299993724225
-1528.3897688995712,-1343.1756159332615
-1528.3897688995712,-1343.1756159332615
-1528.3897688995712,-1343.1756159332615
-1526.4441523387316,-1353.6889356009367
-1511.877659009284,-1366.8333036118627
-1511.877659009284,-1366.8333036118627
-1511.877659009284,-1366.8333036118627
-1512.359208816757,-1372.7734534950173
-1512.359208816757,-1372.7734534950173
-1512.359208816757,-1372.7734534950173
-1511.5553313155717,-1382.566778531196
-1511.5553313155717,-1382.566778531196
-1511.5553313155717,-1382.566778531196
-1517.0139313912525,-1385.619182955986
-1524.0779563895903,-1385.619182955986
-1524.7187283108246,-1394.1282457233626
-1524.7187283108246,-1394.1282457233626
-1524.7187283108246,-1394.1282457233626
-1517.6547033124868,-1400.54994541399
-1517.6547033124868,-1400.54994541399
-1517.6547033124868,-1400.54994541399
-1516.6916036975404,-1407.7747459125646
-1516.6916036975404,-1407.7747459125646
-1516.6916036975404,-1407.7747459125646
-1507.7009911226903,-1414.35683275681
-1507.7009911226903,-1414.35683275681
-1507.7009911226903,-1414.35683275681
-1495.0179788950536,-1413.8752829493362
-1495.0179788950536,-1413.8752829493362
-1495.0179788950536,-1413.8752829493362
-1491.9655744702634,-1409.5405579888393
-1491.9655744702634,-1409.5405579888393
-1491.9655744702634,-1409.5405579888393
-1476.5528738581672,-1411.1444295250208
-1476.5528738581672,-1411.1444295250208
-1476.5528738581672,-1411.1444295250208
-1459.535136670033,-1404.7227298343935
-1459.535136670033,-1404.7227298343935
-1459.535136670033,-1404.7227298343935
-1425.017335793053,-1407.9343563729446
-1398.2062735687405,-1413.5533436022438
-1392.7476734930597,-1409.379394141983
-1375.7295479583063,-1414.1956689099536
-1375.7295479583063,-1414.1956689099536
-1375.7295479583063,-1414.1956689099536
-1359.3537477312636,-1422.8651188309486
-1359.3537477312636,-1422.8651188309486
-1359.3537477312636,-1422.8651188309486
-1338.8036096973417,-1436.9931688276242
-1338.8036096973417,-1436.9931688276242
-1338.8036096973417,-1436.9931688276242
-1350.6842978102693,-1436.6824915324798
-1350.6842978102693,-1436.6824915324798
-1350.6842978102693,-1436.6824915324798
-1355.179409924385,-1441.4987663004506
-1343.941435465787,-1448.8839539526434
-1343.941435465787,-1448.8839539526434
-1343.941435465787,-1448.8839539526434
-1336.8770221208301,-1446.3130993353261
-1336.8770221208301,-1446.3130993353261
-1336.8770221208301,-1446.3130993353261
-1330.4553224302022,-1446.3130993353261
-1330.4553224302022,-1446.3130993353261
-1330.4553224302022,-1446.3130993353261
-1322.1070351630628,-1453.056350026428
-1322.1070351630628,-1453.056350026428
-1322.1070351630628,-1453.056350026428
-1306.6943345509667,-1468.14749963805
-1306.6943345509667,-1468.14749963805
-1306.6943345509667,-1468.14749963805
-1298.3460472838271,-1480.3493504048326
-1298.3460472838271,-1480.3493504048326
-1298.3460472838271,-1480.3493504048326
-1283.254509325586,-1479.3862507898862
-1283.254509325586,-1479.3862507898862
-1283.254509325586,-1479.3862507898862
-1263.6678592532292,-1478.1008234812282
-1263.6678592532292,-1478.1008234812282
-1263.6678592532292,-1478.1008234812282
-1253.7137587168136,-1471.3575727901261
-1253.7137587168136,-1471.3575727901261
-1253.7137587168136,-1471.3575727901261
-1227.3842462999744,-1474.5691993286773
-1227.3842462999744,-1474.5691993286773
-1227.3842462999744,-1474.5691993286773
-1240.5491966817035,-1476.817726252282
-1240.5491966817035,-1476.817726252282
-1240.5491966817035,-1476.817726252282
-1258.2092591775483,-1480.9920640591617
-1258.2092591775483,-1480.9920640591617
-1258.2092591775483,-1480.9920640591617
-1269.4476219827654,-1482.5959355953432
-1269.4476219827654,-1482.5959355953432
-1269.4476219827654,-1482.5959355953432
-1274.585059404591,-1491.907710824048
-1274.585059404591,-1491.907710824048
-1274.585059404591,-1491.907710824048
-1284.2176089405325,-1495.1193373625993
-1284.2176089405325,-1495.1193373625993
-1284.2176089405325,-1495.1193373625993
-1283.9069316453886,-1503.1468503225021
-1283.9069316453886,-1503.1468503225021
-1283.9069316453886,-1503.1468503225021
-1279.7325938385095,-1518.2383882807435
-1279.7325938385095,-1518.2383882807435
-1279.7325938385095,-1518.2383882807435
-1271.3843065713702,-1527.870937816685
-1271.3843065713702,-1527.870937816685
-1271.3843065713702,-1527.870937816685
-1265.604543841834,-1539.751625929612
-1265.604543841834,-1539.751625929612
-1265.604543841834,-1539.751625929612
-1252.7607561139596,-1557.4116884254563
-1252.7607561139596,-1557.4116884254563
-1252.7607561139596,-1557.4116884254563
-1251.1568845777783,-1563.512613808848
-1251.1568845777783,-1563.512613808848
-1251.1568845777783,-1563.512613808848
-1242.1662720029283,-1572.8243890375531
-1242.1662720029283,-1572.8243890375531
-1242.1662720029283,-1572.8243890375531
-1233.81759638917,-1588.2367013030307
-1233.81759638917,-1588.2367013030307
-1233.81759638917,-1588.2367013030307
-1226.1116344297404,-1598.5115761466823
-1226.1116344297404,-1598.5115761466823
-1226.1116344297404,-1598.5115761466823
-1214.8732716245236,-1604.2913388762186
-1214.8732716245236,-1604.2913388762186
-1214.8732716245236,-1604.2913388762186
-1201.7083212427945,-1620.667139103262
-1181.8005085165823,-1623.5564379481016
-1161.5715331365154,-1619.0609374873673
-1182.4428338242928,-1626.44612513956
-1182.4428338242928,-1626.44612513956
-1182.4428338242928,-1626.44612513956
-1189.828021476486,-1627.086897060795
-1189.828021476486,-1627.086897060795
-1189.828021476486,-1627.086897060795
-1186.9387226316462,-1635.1140216740798
-1186.9387226316462,-1635.1140216740798
-1186.9387226316462,-1635.1140216740798
-1169.5998227896569,-1638.6440924401543
-1169.5998227896569,-1638.6440924401543
-1169.5998227896569,-1638.6440924401543
-1161.5723098297535,-1642.174163206229
-1161.5723098297535,-1642.174163206229
-1161.5723098297535,-1642.174163206229
-1134.6004721052038,-1644.7450178235463
-1142.9487593723431,-1649.2401299376613
-1142.9487593723431,-1649.2401299376613
